,X,Y,H
848,683727.5467486703,5092392.586112733,-18.460743793973183
849,683727.6743708926,5092392.14289051,-18.76732157194139
850,683727.7265597816,5092392.030057177,-18.986366015909603
851,683727.9090597818,5092391.76650162,-18.960543793877807
852,683727.9704708928,5092391.463223843,-18.66022157184601
853,683728.1128708931,5092391.141334953,-18.680310460814212
854,683728.3298153371,5092390.720890508,-18.76493268278241
855,683728.4421820043,5092390.25861273,-18.59839934975061
856,683728.5442042267,5092389.846279396,-18.6133104607188
857,683728.6490597827,5092389.5492793955,-18.69181046068699
858,683728.6916708939,5092389.227446062,-18.433377126671086
859,683728.885370894,5092389.000557173,-18.620566015639277
860,683728.8549708942,5092388.669668283,-18.67504379360746
861,683729.0071042271,5092388.283612727,-18.716421571575644
862,683728.9431931163,5092387.865890504,-18.607610460543828
863,683728.9263708943,5092387.561501615,-18.451032682512004
864,683728.8900597837,5092387.338334948,-18.502410460496094
865,683729.0655931169,5092387.147612725,-18.652199349464272
866,683729.251893117,5092387.06516828,-18.934121571432442
867,683729.3774708952,5092386.887890502,-19.156232682400613
868,683729.6141486733,5092386.66277939,-19.321332682368784
869,683729.7262042284,5092386.405001611,-19.287499349352863
870,683729.7886375624,5092386.027723834,-19.10232157132103
871,683729.9279820068,5092385.687834944,-18.977532682289194
872,683730.0433931177,5092385.3858349435,-18.969399349273274
873,683730.074270896,5092384.988390498,-18.878132682241432
874,683730.192904229,5092384.5972793875,-18.75259934920959
875,683730.1151931182,5092384.150001609,-18.409266015193666
876,683730.2931153402,5092383.715168276,-18.52884379316182
877,683730.5187820075,5092383.456390496,-18.881199349129968
878,683730.5905264526,5092383.0886127185,-19.048621571114047
879,683730.7904153408,5092382.827057162,-19.129854904082194
880,683731.0475486751,5092382.372501607,-19.110721571050338
881,683731.180359786,5092381.954612717,-18.74856601503441
882,683731.2787042303,5092381.576890495,-18.53784379300255
883,683731.5384486752,5092381.190001605,-18.64584379298662
884,683731.5986820087,5092380.860668272,-18.660610459954757
885,683731.7437931197,5092380.504890493,-18.475366014938825
886,683731.8845153418,5092380.153334938,-18.678799348906963
887,683731.8691042308,5092380.007501602,-18.70719934889103
888,683731.8832931202,5092379.494612714,-18.65762157085916
889,683731.9785708981,5092379.329334936,-18.424399348843224
890,683732.1028708983,5092379.071723825,-18.462532681811354
891,683732.3502708983,5092378.788612712,-18.581166014795418
892,683732.5954042317,5092378.583946046,-18.502043792779478
893,683732.7157931207,5092378.320390489,-18.4175993487476
894,683732.8489153429,5092377.890668267,-18.408254903731663
895,683732.9233597879,5092377.362112709,-18.30062157071572
896,683733.0786708992,5092376.953279376,-18.480332681683837
897,683733.1949931212,5092376.585168266,-18.4183326816679
898,683733.3680264553,5092376.348779375,-18.429921570651953
899,683733.4235264553,5092375.841279375,-18.273632681620068
900,683733.5314153438,5092375.643723819,-18.382121570604124
901,683733.6900820107,5092375.466112707,-18.42272157058818
902,683733.851304233,5092375.25644604,-18.601743792572233
903,683733.951715344,5092374.936279373,-18.60385490354034
904,683734.0979042333,5092374.51305715,-18.63602157052439
905,683734.3083486783,5092374.120390483,-18.602577125508446
906,683734.4465709005,5092373.838001594,-18.7045437924925
907,683734.5639264565,5092373.2969460385,-18.696843792460598
908,683734.8167931227,5092373.000779371,-18.556832681444646
909,683734.8989486787,5092372.735501592,-18.1683104594287
910,683734.979093123,5092372.396723814,-18.144010459396796
911,683735.161937568,5092372.222001592,-18.216043792380844
912,683735.2980264572,5092372.046779369,-18.312166014364887
913,683735.3820486792,5092371.54239048,-18.358999348332983
914,683735.5392375685,5092371.099390479,-18.485677125317025
915,683735.7576597906,5092370.862668257,-18.792499348301074
916,683736.0159042348,5092370.482334923,-19.024932681269163
917,683736.2342931238,5092370.330501589,-19.244688237253204
918,683736.5949153461,5092370.141057144,-19.347543792221288
919,683736.9044486801,5092370.030446032,-19.218521570205333
920,683737.157970902,5092369.872390476,-19.133832681189375
921,683737.2979931243,5092369.334446032,-18.83224379215745
922,683737.4682709023,5092369.018501586,-18.82984379214149
923,683737.6958264586,5092368.815557142,-19.019366014109565
924,683737.9245597916,5092368.166668252,-18.925766014093604
925,683738.0902820139,5092367.639057141,-18.748254903061678
926,683738.3378486809,5092367.154834918,-19.02549934804571
927,683738.5338486811,5092366.587501585,-18.958010459013778
928,683738.5658264591,5092366.017723806,-18.857554902997816
929,683738.4955486814,5092365.528057139,-18.78645490296588
930,683738.3553597924,5092364.7972238045,-18.529832680949912
931,683738.2046597926,5092364.411501582,-18.327566013917973
932,683738.0869820147,5092364.197501581,-18.35408823688603
933,683738.321870904,5092363.974223804,-18.34434379187006
934,683738.5503486819,5092363.839446025,-18.43921045883812
935,683738.8686264601,5092363.847446025,-18.777654902822146
936,683739.4210042371,5092363.9612238025,-19.105099347790194
937,683739.9424264602,5092363.782890468,-18.780499347758244
938,683740.6690042374,5092363.986279356,-18.830588236742273
939,683741.3030820155,5092364.245390466,-18.509543791710314
940,683742.0466709047,5092364.574334912,-18.46509934769434
941,683742.9675709048,5092365.062890466,-18.455866013662384
942,683744.0199042379,5092365.598057133,-18.377121569630425
943,683745.293215349,5092365.752390465,-18.416632680614445
944,683746.5783931272,5092365.365501576,-18.320121569582483
945,683747.8217931271,5092364.793001574,-18.554666013566496
946,683749.0451486836,5092364.175112686,-18.731421569534533
947,683750.0990597944,5092363.222390463,-18.768366013502565
948,683750.8920597945,5092361.969834908,-18.58275490248658
949,683751.4390931277,5092360.826057129,-18.492343791454605
950,683751.6641931278,5092359.525723795,-18.42718823642263
951,683751.831926462,5092358.147057128,-18.285788236406646
952,683752.059504239,5092356.897557127,-18.385932680374665
953,683752.1975709063,5092355.989668238,-18.411877124358675
954,683752.3423931283,5092355.121223794,-18.312643791326696
955,683752.6415153503,5092354.430946016,-18.257388236294716
956,683752.8562153507,5092353.776946016,-18.284166013278718
957,683753.0733486847,5092353.103390458,-18.03932156924673
958,683753.4082042398,5092352.109834903,-17.877999347214743
959,683753.6018042398,5092351.345279346,-18.330343791198747
960,683753.705737574,5092350.661001569,-18.43674379116675
961,683753.7494931291,5092350.120668234,-18.220654902150756
962,683753.8337486853,5092349.577779345,-18.439499347118755
963,683753.9388486855,5092348.6373349,-18.49413268008676
964,683754.1838042404,5092348.274890456,-18.68616601307076
965,683754.6004375747,5092347.894057121,-18.73818823603876
966,683754.9185375746,5092347.425057122,-18.781299347022756
967,683755.1653486858,5092346.855501565,-18.902199346990752
968,683755.3718153518,5092346.362057121,-18.69592156895874
969,683755.6626153518,5092345.900779341,-18.565288235942734
970,683755.9927486861,5092345.548501563,-18.55327712391072
971,683756.3106709081,5092345.413557119,-18.59383267987871
972,683756.6369709084,5092344.9048904525,-18.4514882358627
973,683757.0047486864,5092344.479668229,-18.40283267983068
974,683757.2719820197,5092343.96489045,-18.105066012814675
975,683757.6071153528,5092343.817779339,-18.26934379078265
976,683758.2054264647,5092342.99600156,-18.30243267975063
977,683758.6248486869,5092342.0738904495,-18.358543790734615
978,683758.657959798,5092340.847779337,-18.206521568702588
979,683758.4009042422,5092339.866446004,-18.555632679686575
980,683758.1665820201,5092339.020890447,-18.577310457654544
981,683757.9875597982,5092337.936668226,-18.81047712362251
982,683757.7776597985,5092336.751557114,-18.697021568606495
983,683757.6419820206,5092335.723446002,-18.779799346574453
984,683757.5070931318,5092334.499279335,-18.790454901558437
985,683757.2828153537,5092333.232501556,-18.690210457526394
986,683757.0298931317,5092331.958001556,-18.904221568510373
987,683756.753904243,5092330.814112666,-18.912532679478332
988,683756.518182021,5092329.4181682225,-18.975766012446282
989,683756.3344486883,5092328.42655711,-18.81723267943026
990,683756.2341486883,5092327.17855711,-18.91518823539821
991,683756.1603709103,5092325.758945999,-18.931443790382183
992,683756.0234597996,5092324.436723777,-19.04985490135013
993,683755.9287153545,5092323.034445998,-19.000054901334106
994,683755.7846931327,5092321.5926682195,-18.992721568302045
995,683755.6144931328,5092320.240501552,-18.910710457286022
996,683755.4889264668,5092318.876168218,-18.762966012253955
997,683755.442848689,5092317.440779329,-18.633243790237927
998,683755.305493133,5092316.110557106,-18.668288235205864
999,683755.1470820223,5092314.729501551,-18.628477123173795
1000,683755.1077042443,5092313.134668216,-18.557543790157762
1001,683755.1463820224,5092311.876057105,-18.829443790125694
1002,683755.1286820226,5092310.609390438,-18.926932679109658
1003,683755.2196709116,5092309.465668215,-18.744366012077585
1004,683755.2066931336,5092308.075001547,-18.882788235061543
1005,683755.1827486899,5092306.679612659,-18.848032679029473
1006,683755.2488375788,5092305.282501547,-18.86959934601343
1007,683755.1937486902,5092304.016390435,-18.83989934598135
1008,683755.3992486901,5092302.631723769,-18.98502156796531
1009,683755.5665931342,5092301.38083488,-19.058643789933225
1010,683755.6846375794,5092299.8334459895,-18.958343789917183
1011,683755.7553598015,5092298.373834879,-18.813766011885097
1012,683755.8300264685,5092296.863168211,-18.803899345869052
1013,683755.9874042457,5092295.478723767,-18.53659934583696
1014,683756.2471264687,5092294.007945988,-18.746143789820913
1015,683756.6901486908,5092292.311334877,-18.37803267878882
1016,683757.1031931349,5092290.811279321,-18.34292156777277
1017,683757.2268375799,5092289.569668209,-18.480643789740668
1018,683757.2999931353,5092288.447945986,-18.391932678724622
1019,683757.5454486912,5092287.274445986,-18.42374378969252
1020,683757.9321486912,5092286.209779318,-18.38792156767647
1021,683758.4532931355,5092285.035668207,-18.643432678644366
1022,683758.9641598024,5092283.622390429,-18.88862156762831
1023,683759.3900264695,5092282.303001539,-19.056999345596203
1024,683759.9768820248,5092281.144057095,-19.233754900580145
1025,683760.5456375807,5092279.972279317,-19.124143789548036
1026,683761.0950486917,5092278.513779315,-18.982532678531978
1027,683761.6631709138,5092277.078945982,-18.81349934549986
1028,683762.1277598029,5092275.568168204,-18.498654900483803
1029,683762.5764931362,5092274.240279314,-18.420321567451683
1030,683762.9963820253,5092272.606057092,-18.481399345435626
1031,683763.3633709142,5092271.12794598,-18.2709882344035
1032,683763.7889375815,5092269.84894598,-18.50319934538744
1033,683764.2972709145,5092268.483057091,-18.687466011371374
1034,683764.7669709146,5092267.007223757,-18.438632678339246
1035,683765.3485931368,5092265.41905709,-18.438810456323186
1036,683765.5579820258,5092263.9402793115,-18.648032678291052
1037,683765.7410486927,5092262.778890422,-18.409943789274983
1038,683765.8684709151,5092261.710945977,-18.32502156724285
1039,683766.1235709151,5092260.776001533,-18.095132678226783
1040,683766.309293137,5092259.96439042,-18.224799345194644
1041,683766.5965375823,5092259.191501532,-18.240577122178575
1042,683766.9294598043,5092258.507223754,-18.485877122162503
1043,683767.1959042483,5092257.567334864,-18.45447712213036
1044,683767.5119709156,5092256.72100153,-18.42311045611429
1045,683767.7671375825,5092256.190890418,-18.540966011082144
1046,683768.1184598046,5092255.538723753,-18.586532678066067
1047,683768.3864820268,5092255.016945974,-18.531266011033917
1048,683768.5778264718,5092254.023001528,-18.567343789017844
1049,683768.8089820269,5092253.090612639,-18.726410455985686
1050,683769.0096153601,5092252.046112639,-18.850166010969613
1051,683769.1287042492,5092251.441390416,-18.781710455953533
1052,683769.3443820272,5092250.615390415,-18.814832677921373
1053,683769.7371153603,5092249.713612637,-18.438354899905292
1054,683770.1780598053,5092248.790557082,-18.490166010873132
1055,683770.6542931383,5092248.165445969,-18.417554899857052
1056,683771.1444042496,5092247.5517237475,-18.545354899840966
1057,683771.4880709166,5092246.514390413,-18.418966010808802
1058,683771.7897042496,5092245.702945969,-18.42768823379272
1059,683772.191437584,5092244.779334857,-18.466777121760547
1060,683772.589059806,5092243.836557079,-18.508810455744463
1061,683772.849137584,5092242.787168189,-18.566732677728375
1062,683773.224493139,5092242.113612632,-18.6543437886962
1063,683773.5208042501,5092241.407223743,-18.60109934468011
1064,683773.8522375842,5092240.850445966,-18.90934378864793
1065,683774.2260598062,5092240.211668188,-18.703399344631848
1066,683774.3903486955,5092239.158668187,-18.37414378861575
1067,683774.4545931395,5092238.380945965,-18.22213267758357
1068,683774.1833264733,5092237.067445964,-18.295466010567477
1069,683773.6481820287,5092236.337779297,-18.492166010551383
1070,683773.1124486957,5092235.746445963,-18.736043788519193
1071,683772.3620709176,5092235.485223741,-18.933577121503102
1072,683771.71859314,5092235.126334851,-18.83856601047091
1073,683770.8958931401,5092234.777890407,-19.05654378845481
1074,683769.951659807,5092234.686001517,-19.232010455438715
1075,683769.148337585,5092234.824334851,-19.256966010406522
1076,683768.3510709183,5092234.818168182,-19.14754378839042
1077,683767.7560709183,5092235.017057071,-19.016199344374318
1078,683767.2781931402,5092234.990223737,-18.72818823334212
1079,683766.8158375855,5092235.102557071,-18.94816601032602
1080,683766.5305042515,5092234.959557069,-18.733299344293815
1081,683766.2822931405,5092234.960612625,-18.85047712127771
1082,683766.0045709189,5092234.908501512,-18.714154899261604
1083,683765.8172375858,5092234.816390402,-18.806154899229398
1084,683765.5610042518,5092234.560223735,-18.48299934421329
1085,683765.3821042519,5092234.3308904,-18.511321566197186
1086,683765.4069709191,5092234.292057068,-18.431810455164975
1087,683765.4574153629,5092234.080112622,-18.12635489914886
1088,683765.468559808,5092233.937445955,-18.226254899132755
1089,683765.5369709192,5092233.806945954,-18.527388233100538
1090,683765.4744153633,5092233.558223733,-18.434932677084426
1091,683765.5018931413,5092233.417001509,-18.609966010068316
1092,683765.5821042523,5092233.295223732,-18.867288233036092
1093,683765.5716931415,5092233.018668175,-18.768177121019978
1094,683765.5486375865,5092232.8457237305,-18.886766010003868
1095,683765.6105598084,5092232.850279286,-18.868321565971637
1096,683765.6685598089,5092232.773057063,-18.83768823295552
1097,683765.6750042528,5092232.43483484,-18.802588232939407
1098,683765.6848264758,5092232.27183484,-18.888210454907174
1099,683765.8595931418,5092232.128279283,-18.95241045489106
1100,683765.9310820311,5092231.620668172,-18.910121565874938
1101,683766.0275486981,5092231.460779281,-19.33477712085882
1102,683766.162904253,5092231.236779282,-19.371088232826583
1103,683766.2058153641,5092231.1675015045,-19.074588232810463
1104,683766.2904264764,5092230.919223727,-18.89027712079434
1105,683766.4077042533,5092230.529723726,-18.642343787762098
1106,683766.6037598094,5092230.370334836,-18.528121565745973
1107,683766.7203931425,5092230.001168169,-18.236432676729848
1108,683766.8184709206,5092229.888834836,-18.0722326766976
1109,683766.8463042536,5092229.581557058,-17.887977120681477
1110,683766.9117709206,5092229.205668167,-17.92755489866535
1111,683767.1390042539,5092228.990334835,-18.033588232649226
1112,683767.2991931429,5092228.579945945,-17.93401045461697
1113,683767.435226477,5092228.344168167,-17.913243787600845
1114,683767.7566042539,5092228.386279276,-17.960588232584712
1115,683767.9615931432,5092228.119890387,-17.881532676552457
1116,683768.0557264772,5092227.962001497,-18.06989934353632
1117,683768.0856486991,5092227.786834831,-18.454521565520192
1118,683768.2768820322,5092227.7509459425,-18.72292156550406
1119,683768.5730820324,5092227.765723719,-18.904899343471797
1120,683768.8456820324,5092227.6007792745,-19.14529934345566
1121,683769.1021820323,5092227.442890385,-19.26028823243953
1122,683769.1223709214,5092227.186779274,-19.300021565423396
1123,683769.1580931437,5092226.8335014945,-19.205610454391124
1124,683769.2925931438,5092226.52305705,-19.13501045437499
1125,683769.4226931437,5092226.193945939,-18.97354378735885
1126,683769.6295931437,5092225.871168161,-18.821643787342715
1127,683769.8418487,5092225.697112604,-18.820954898310436
1128,683770.136615366,5092225.4570570495,-18.816610454294295
1129,683770.2889487,5092225.20239038,-18.862499343278156
1130,683770.4415042549,5092225.014612603,-18.868910454262014
1131,683770.599215366,5092224.955445938,-18.862054898229733
1132,683770.7497264782,5092224.668001491,-18.982277120213592
1133,683770.8922598112,5092224.391557047,-18.997021565197446
1134,683771.1973264782,5092224.122612601,-19.035199343181304
1135,683771.4008709223,5092223.815057046,-18.767721565149017
1136,683771.4819042555,5092223.576668156,-18.852766009132868
1137,683771.6205375894,5092223.205334823,-18.591532676116724
1138,683771.8477375895,5092223.025501488,-18.61257712010058
1139,683772.0849042555,5092222.670390377,-18.67781045406828
1140,683772.3693264787,5092222.420668154,-18.694699343052136
1141,683772.7053042557,5092222.040168154,-18.705354898035985
1142,683772.9118042558,5092221.729501486,-18.542532676019835
1143,683773.1670931447,5092221.419557042,-18.432966009003685
1144,683773.4411820339,5092221.167279265,-18.497332675971382
1145,683773.782493145,5092220.980223709,-18.549354897955233
1146,683774.1868709229,5092220.696612596,-18.57733267593908
1147,683774.4348153671,5092220.445834818,-18.515777119922927
1148,683774.771804256,5092220.263834818,-18.535021564890616
1149,683775.0500042563,5092220.223945929,-18.571643786874464
1150,683775.2107709233,5092219.915501484,-18.46449934285831
1151,683775.3664153672,5092219.602723706,-18.486210453842148
1152,683775.5324375903,5092219.326945927,-18.620899342825997
1153,683775.7636264792,5092219.041334816,-18.52779934279368
1154,683776.1435931457,5092218.981668148,-18.95545489777752
1155,683776.3723264796,5092218.797223705,-18.86064378676136
1156,683776.7163709236,5092218.441945925,-18.848710453745205
1157,683776.7969931456,5092218.0372792585,-18.493077119729044
1158,683776.9986042567,5092217.82650148,-18.739699342712882
1159,683777.2003375909,5092217.6615570355,-19.092743786680558
1160,683777.4456153678,5092217.423723701,-18.9267437866644
1161,683777.6761709239,5092217.189001478,-18.860921564648233
1162,683777.8647931458,5092217.020112589,-18.76001045363207
1163,683778.2068598127,5092216.595779256,-18.68388823161591
1164,683778.342670924,5092216.197557034,-18.445554897583573
1165,683778.6024598131,5092215.880001477,-18.63687711956741
1166,683778.7912487021,5092215.543112588,-18.83729934255124
1167,683779.102570924,5092215.253890365,-19.034932675535075
1168,683779.311504257,5092215.040945921,-18.954132675518906
1169,683779.6539820352,5092214.838668142,-18.96815489750274
1170,683779.9032820353,5092214.593001476,-18.853621564470398
1171,683780.1769820353,5092214.427390363,-18.84107711945423
1172,683780.4064153683,5092214.143057031,-18.822288231438055
1173,683780.6072709243,5092213.891668141,-18.783866008421885
1174,683780.8297931467,5092213.613223696,-18.880754897405712
1175,683781.0769153687,5092213.471334808,-19.047443786389543
1176,683781.2206042577,5092213.05727925,-18.963332675357197
1177,683781.4232820356,5092212.834612584,-18.919099342341017
1178,683781.6809375916,5092212.67639036,-19.001132675324843
1179,683781.9497264806,5092212.490557027,-18.97516600830867
1180,683782.216326481,5092212.090779249,-19.088366008292493
1181,683782.5007375919,5092211.829612581,-19.082399342276315
1182,683782.6482375918,5092211.4547236925,-18.868099342260138
1183,683782.7442487029,5092211.129445915,-18.77353267522778
1184,683782.8831153689,5092210.791945915,-18.6856437862116
1185,683783.016648703,5092210.548390357,-18.725310453195423
1186,683783.2028709251,5092210.350945913,-18.682443786179242
1187,683783.3045042581,5092209.984445913,-18.65024378616306
1188,683783.4426598141,5092209.8928903565,-18.777721564146876
1189,683783.6955042582,5092209.507557023,-18.952243786130698
1190,683783.8166042581,5092209.10022369,-19.065999342114512
1191,683784.0463042585,5092208.537001465,-18.83006600808215
1192,683784.3381375924,5092208.310223689,-19.15023267506596
1193,683784.6181709254,5092208.051334798,-19.172421564049777
1194,683784.8643931475,5092207.657223688,-18.968921564033593
1195,683785.1447042585,5092207.567501466,-19.001466008017406
1196,683785.4053931474,5092207.477779242,-18.963799342001213
1197,683785.6086931477,5092207.124779242,-19.13434378598503
1198,683785.7938264817,5092206.658168131,-18.90571045296884
1199,683785.8818375927,5092206.403834797,-18.84672156395265
1200,683786.1230820367,5092206.123945907,-18.487599341920276
1201,683786.3512375928,5092206.051723685,-18.77379934190408
1202,683786.5590153697,5092205.754334796,-18.78783267488789
1203,683786.6751598148,5092205.400668128,-18.9997882308717
1204,683786.7465487039,5092205.130501461,-18.565821563855504
1205,683786.9533375929,5092204.927168127,-18.588854896839315
1206,683787.1457820369,5092204.569834795,-18.42105489682312
1207,683787.4003820369,5092204.357501459,-18.771221563806925
1208,683787.5736598149,5092204.151890349,-18.746154896790735
1209,683787.842904259,5092203.992445903,-18.910277118774538
1210,683788.1438487042,5092203.698834793,-18.97783267474214
1211,683788.4055709261,5092203.428612569,-19.067199341725946
1212,683788.5749709262,5092203.256168124,-19.127177118709746
1213,683788.8335042592,5092202.9674459025,-19.42046600769355
1214,683789.1204709262,5092202.774057012,-19.440843785677348
1215,683789.3336487041,5092202.56983479,-19.260943785661148
1216,683789.5024709261,5092202.237001455,-19.16274378564495
1217,683789.6831042595,5092201.757057012,-19.18717711862875
1218,683789.8979042595,5092201.350834789,-18.90635489661255
1219,683790.0896042596,5092200.8719459,-18.776732674596346
1220,683790.2429264825,5092200.3763903435,-18.418421563580146
1221,683790.4777487045,5092200.242445898,-18.61186600756394
1222,683790.6592375935,5092199.963279231,-18.424032674547735
1223,683790.8312598155,5092199.58966812,-18.369366007531532
1224,683791.0256931485,5092199.121612564,-18.361399341499123
1225,683791.2543931487,5092198.990168119,-18.469666007482918
1226,683791.4986487047,5092199.090612563,-18.58017711846671
1227,683791.7156375938,5092198.629057008,-18.604043785450504
1228,683791.8936820378,5092198.434112562,-18.699999341434296
1229,683792.0904598158,5092198.10689034,-18.699499341418083
1230,683792.1832931486,5092197.699723673,-18.646166007401877
1231,683792.3516375938,5092197.28650145,-18.433166007385665
1232,683792.5892931487,5092196.94411256,-18.59378823036946
1233,683792.8241709269,5092196.772445894,-18.668354896353247
1234,683793.0736820379,5092196.449334783,-18.744721563337034
1235,683793.3551264829,5092196.038279226,-18.53647711832082
1236,683793.6178820379,5092195.953168115,-18.50312156330461
1237,683793.66700426,5092195.741279226,-18.163921563288394
1238,683793.8688375939,5092195.476334781,-18.22772156327218
1239,683793.9684153709,5092194.85133478,-17.977588230255968
1240,683794.246493149,5092194.779168113,-18.170766007239752
1241,683794.6017820379,5092194.753945891,-18.103266007223535
1242,683794.9864598163,5092194.4241125565,-17.85305489620732
1243,683795.3971264834,5092193.9772792235,-17.870654896191105
1244,683795.7038709273,5092193.560612556,-17.999654896174885
1245,683796.0524820383,5092192.909168111,-18.090443785158666
1246,683796.4178153713,5092192.144334777,-18.02451045214245
1247,683796.6500264833,5092191.99216811,-18.303732674126227
1248,683796.9087598163,5092192.018779222,-18.50586600711001
1249,683797.0921042602,5092192.0790014425,-18.67616600709379
1250,683797.0570487053,5092192.2605014425,-18.695866007061344
1251,683796.9925709275,5092192.306834776,-18.574454896045125
1252,683797.1638709275,5092192.06039033,-18.736321563028902
1253,683797.3230375946,5092191.65039033,-18.73739934101268
1254,683797.5652042605,5092191.357556997,-18.722366006996456
1255,683797.8455375945,5092190.879945885,-18.42251045198023
1256,683798.2232820385,5092190.606668107,-18.619199340964006
1257,683798.4348375945,5092190.538779218,-18.685799340947774
1258,683798.7623381435,5092190.378501497,-18.712854770627875
1259,683799.0319714766,5092190.341334831,-18.51945477069107
1260,683799.5645825876,5092190.507779275,-18.651910326754255
1261,683800.2304159206,5092190.55872372,-18.668065881796377
1262,683800.9411936982,5092190.52194594,-18.742632548859547
1263,683801.9213825872,5092190.38894594,-18.97904365992271
1264,683802.8404936981,5092190.0063903835,-18.911199215985864
1265,683803.8768825872,5092189.697057052,-19.076088105027967
1266,683804.7648381433,5092189.5241126055,-19.099854771091106
1267,683805.2937492542,5092189.36444594,-19.068043660154245
1268,683805.4869048093,5092189.356668161,-19.04402143819633
1269,683805.5118714762,5092189.297557049,-18.931065882259457
1270,683805.3708159203,5092189.195279271,-18.64584366032257
1271,683805.3964492538,5092189.403001493,-18.437443660364643
1272,683805.2444936979,5092189.619445937,-18.255554771427747
1273,683805.0897048088,5092190.201001492,-18.43066588249084
1274,683804.9682381429,5092190.601723714,-18.36346588255393
1275,683804.8128714759,5092191.24139038,-18.506365882595983
1276,683804.6658159199,5092191.985612602,-18.723732549659058
1277,683804.3669048089,5092192.757557046,-19.039043660722125
1278,683804.1173381428,5092193.387668157,-19.23045477176417
1279,683803.6977714759,5092194.169168156,-19.120854771827222
1280,683803.4300714757,5092194.606945934,-19.01691032789027
1281,683803.1640381427,5092195.239945934,-19.0937992169323
1282,683802.8613270317,5092196.033168155,-19.389432549995334
1283,683802.8746936976,5092196.893445933,-19.23779921705836
1284,683802.9213603646,5092197.40372371,-18.793310328121382
1285,683802.9435381426,5092198.094168154,-18.82096588316339
1286,683802.8208825866,5092198.850057042,-18.839788106226393
1287,683802.7915714757,5092199.63683482,-18.86772143928939
1288,683802.6755936976,5092200.397279264,-18.661188106331387
1289,683802.7856159193,5092201.072168152,-18.796065883394373
1290,683802.9564381422,5092201.580557042,-18.760010328457355
1291,683803.1558381424,5092202.367612596,-18.997588106499336
1292,683803.4053270313,5092203.0502792625,-19.0415325505623
1293,683803.5612492533,5092203.959557041,-19.15904366162526
1294,683803.5323381423,5092204.632779262,-18.847432550667232
1295,683803.7230492532,5092205.354279262,-18.888888106730175
1296,683803.7767936969,5092206.234779261,-18.736932550793114
1297,683803.829171475,5092206.964612594,-18.498410328856043
1298,683803.8465714749,5092207.76716815,-18.469699217897993
1299,683803.8831603639,5092208.683057037,-18.42845477296091
1300,683803.8843048079,5092209.284834815,-18.534665884023823
1301,683803.7819492529,5092210.020557038,-18.470121440065757
1302,683803.827904808,5092210.900112592,-18.771643662128653
1303,683803.889604808,5092211.69650148,-18.930865884191547
1304,683804.0637492527,5092212.577557036,-18.951321440233468
1305,683804.1276381417,5092213.464834814,-19.199054773296343
1306,683804.3296381417,5092214.296501479,-19.390665884359215
1307,683804.5992159187,5092215.037834813,-19.32011032942208
1308,683804.9468048078,5092215.956834814,-19.477632551463984
1309,683805.0722603637,5092216.730390367,-19.21834366252683
1310,683805.1847381417,5092217.576668145,-19.058299218589674
1311,683805.2744936964,5092218.271668144,-18.87713255163156
1312,683805.4495603633,5092219.103612588,-18.844899218694394
1313,683805.6709825853,5092220.1100014765,-19.099954773757215
1314,683805.9108492524,5092221.056890365,-19.172099218799094
1315,683806.0072270303,5092221.772445921,-18.922676995861906
1316,683806.0771048074,5092222.611223698,-18.964076995924707
1317,683806.2211159184,5092223.389001476,-18.96316588496657
1318,683806.4177492519,5092224.110001476,-19.24956588502936
1319,683806.683415918,5092224.597112586,-19.123410330092142
1320,683806.876593696,5092225.258112585,-19.184988108154915
1321,683807.0156603629,5092225.800390362,-18.84909921919676
1322,683807.290360363,5092226.484445918,-18.90713255225952
1323,683807.621838141,5092226.972390362,-18.783332552322275
1324,683808.0593492517,5092227.585945917,-19.024654774364105
1325,683808.6124714736,5092228.43927925,-19.129299219426844
1326,683809.1323714737,5092229.082779251,-18.92467699648958
1327,683809.4917381406,5092229.812001471,-18.6566214415314
1328,683809.7686936957,5092230.4851681385,-18.54955477459412
1329,683810.0798270296,5092231.175223694,-18.519965885656834
1330,683810.4421936957,5092232.01550147,-18.60995477471954
1331,683810.9532492515,5092232.836557027,-18.63648810876134
1332,683811.3004048064,5092233.412557025,-18.582588108824034
1333,683811.4995603624,5092234.197445915,-18.46775477488672
1334,683811.5042714734,5092234.984112579,-18.604876996928507
1335,683811.4376270294,5092235.775723692,-18.59526588599118
1336,683811.4788492514,5092236.335557025,-18.757321442053847
1337,683811.415193695,5092236.7097236905,-18.72948810909562
1338,683811.6300270291,5092236.9043903565,-18.71952144215827
1339,683811.7657492511,5092237.257390356,-18.812999220220917
1340,683811.929093695,5092237.855557023,-19.049410331283557
1341,683811.879904806,5092238.193890356,-18.89868810932531
1342,683811.9229714731,5092238.605557022,-18.91982144238794
1343,683811.7354936948,5092238.9125014655,-19.122499220450553
1344,683811.6838936948,5092238.87644591,-18.890843664492294
1345,683811.7092492507,5092238.891612575,-18.729232553554898
1346,683811.7336159168,5092239.061057021,-18.735165886617498
1347,683811.7071048057,5092239.133279243,-18.785088109659224
1348,683811.7975825834,5092238.95605702,-18.85296588672181
1349,683811.7121048054,5092238.697723687,-18.77279922078439
1350,683811.6911492504,5092238.623223687,-19.11837699784696
1351,683811.6508936944,5092238.463501463,-19.206254775888667
1352,683811.6876270284,5092237.749723685,-19.111465886951226
