X,Y,Z,Latitude,Longitude,Altitude (m)
683796.559771947,5092281.39357066,-21.563,45.95948333,-66.62806728,-21.563
683796.446921991,5092282.39658394,-21.563,45.95949238,-66.62806835,-21.563
683796.334516104,5092283.41073059,-21.562,45.95950153,-66.62806941,-21.562
683796.226891765,5092284.42057156,-21.564,45.95951064,-66.62807041,-21.564
683796.138705264,5092285.42876728,-21.561,45.95951973,-66.62807116,-21.561
683796.057936617,5092286.44830403,-21.56,45.95952892,-66.62807181,-21.56
683795.971578512,5092287.47323442,-21.566,45.95953816,-66.62807253,-21.566
683795.863935142,5092288.50976319,-21.564,45.95954751,-66.62807352,-21.564
683795.749006286,5092289.53050681,-21.564,45.95955672,-66.62807461,-21.564
683795.620361448,5092290.54305793,-21.566,45.95956586,-66.62807588,-21.566
683795.489491287,5092291.55220675,-21.566,45.95957497,-66.62807718,-21.566
683795.356428887,5092292.55684223,-21.569,45.95958404,-66.62807851,-21.569
683795.222690895,5092293.55812155,-21.573,45.95959308,-66.62807985,-21.573
683795.082210723,5092294.55141602,-21.576,45.95960205,-66.62808128,-21.576
683794.961744741,5092295.54975448,-21.576,45.95961106,-66.62808245,-21.576
683794.842696185,5092296.55258322,-21.58,45.95962011,-66.6280836,-21.58
683794.722938952,5092297.55316682,-21.582,45.95962914,-66.62808476,-21.582
683794.586909589,5092298.55326592,-21.583,45.95963817,-66.62808613,-21.583
683794.449198201,5092299.55776298,-21.584,45.95964724,-66.62808752,-21.584
683794.289148108,5092300.55714684,-21.585,45.95965627,-66.6280892,-21.585
683794.117276602,5092301.5628508,-21.586,45.95966536,-66.62809103,-21.586
683793.946610063,5092302.55413445,-21.591,45.95967432,-66.62809285,-21.591
683793.802057364,5092303.55397976,-21.589,45.95968335,-66.62809433,-21.589
683793.69776453,5092304.55613586,-21.589,45.95969239,-66.62809529,-21.589
683793.649129567,5092305.56439728,-21.591,45.95970147,-66.62809553,-21.591
683793.645006623,5092306.58844027,-21.593,45.95971068,-66.62809519,-21.593
683793.669355119,5092307.62000311,-21.596,45.95971995,-66.62809448,-21.596
683793.722340448,5092308.65353066,-21.598,45.95972923,-66.6280934,-21.598
683793.793313005,5092309.68203372,-21.599,45.95973846,-66.62809209,-21.599
683793.885206821,5092310.71115973,-21.6,45.95974769,-66.62809051,-21.6
683793.99967086,5092311.73762175,-21.601,45.95975689,-66.62808864,-21.601
683794.123943406,5092312.77327195,-21.604,45.95976617,-66.62808664,-21.604
683794.255931439,5092313.81026391,-21.605,45.95977546,-66.62808454,-21.605
683794.390787289,5092314.85512537,-21.607,45.95978482,-66.6280824,-21.607
683794.537497586,5092315.89255571,-21.609,45.95979411,-66.62808011,-21.609
683794.690373635,5092316.93128167,-21.613,45.95980341,-66.62807774,-21.613
683794.85683323,5092317.98264427,-21.615,45.95981282,-66.62807519,-21.615
683795.029458565,5092319.03530248,-21.618,45.95982224,-66.62807256,-21.618
683795.198143355,5092320.0900674,-21.621,45.95983168,-66.62806998,-21.621
683795.383265577,5092321.1397617,-21.624,45.95984107,-66.62806719,-21.624
683795.592110686,5092322.20017052,-21.626,45.95985055,-66.62806409,-21.626
683795.821976214,5092323.25786922,-21.629,45.95986,-66.62806072,-21.629
683796.072862147,5092324.3128578,-21.633,45.95986942,-66.62805708,-21.633
683796.337827809,5092325.36381758,-21.636,45.9598788,-66.62805326,-21.636
683796.606535342,5092326.41933686,-21.64,45.95988822,-66.62804939,-21.64
683796.881540903,5092327.47170765,-21.648,45.95989761,-66.62804544,-21.648
683797.140916809,5092328.52806112,-21.652,45.95990704,-66.62804169,-21.652
683797.383311844,5092329.58168494,-21.655,45.95991645,-66.62803816,-21.655
683797.634972024,5092330.63669668,-21.658,45.95992587,-66.62803451,-21.658
683797.893095649,5092331.68300478,-21.664,45.95993521,-66.62803078,-21.664
683798.150411229,5092332.73040085,-21.667,45.95994456,-66.62802706,-21.667
683798.414601197,5092333.78133768,-21.67,45.95995394,-66.62802325,-21.67
683798.66713508,5092334.83303946,-21.675,45.95996333,-66.62801959,-21.675
683798.925159045,5092335.88268071,-21.68,45.9599727,-66.62801586,-21.68
683799.190898423,5092336.93366373,-21.682,45.95998208,-66.62801203,-21.682
683799.459803299,5092337.982517,-21.686,45.95999144,-66.62800816,-21.686
683799.736125831,5092339.04271131,-21.689,45.9600009,-66.62800419,-21.689
683800.005441435,5092340.10380902,-21.693,45.96001037,-66.62800031,-21.693
683800.275531793,5092341.16492981,-21.696,45.96001984,-66.62799642,-21.696
683800.584185635,5092342.20718266,-21.699,45.96002913,-66.62799204,-21.699
683800.940138832,5092343.24973197,-21.696,45.96003841,-66.62798705,-21.696
683801.340967537,5092344.29584161,-21.696,45.96004771,-66.62798148,-21.696
683801.732941812,5092345.35280778,-21.693,45.96005711,-66.62797602,-21.693
683802.066470714,5092346.41915378,-21.693,45.96006661,-66.62797131,-21.693
683802.358766574,5092347.48983205,-21.694,45.96007616,-66.62796713,-21.694
683802.619557801,5092348.5506761,-21.696,45.96008563,-66.62796336,-21.696
683802.873540619,5092349.60575735,-21.7,45.96009505,-66.62795968,-21.7
683803.132304819,5092350.65653293,-21.705,45.96010443,-66.62795594,-21.705
683803.389287613,5092351.7150396,-21.708,45.96011388,-66.62795222,-21.708
683803.642462183,5092352.77120885,-21.711,45.96012331,-66.62794855,-21.711
683803.875159514,5092353.8378885,-21.713,45.96013284,-66.62794514,-21.713
683804.079597954,5092354.91595884,-21.715,45.96014248,-66.62794209,-21.715
683804.213557379,5092355.99081846,-21.719,45.96015211,-66.62793995,-21.719
683804.282083976,5092357.04927343,-21.724,45.96016161,-66.62793866,-21.724
683804.326523796,5092358.10923518,-21.727,45.96017113,-66.62793768,-21.727
683804.379354676,5092359.17389487,-21.732,45.96018069,-66.62793659,-21.732
683804.431476832,5092360.23630942,-21.734,45.96019023,-66.62793551,-21.734
683804.46811574,5092361.32383927,-21.732,45.9602,-66.62793462,-21.732
683804.502363881,5092362.41352195,-21.734,45.96020979,-66.62793376,-21.734
683804.520406177,5092363.50049803,-21.739,45.96021956,-66.62793311,-21.739
683804.541448623,5092364.5908995,-21.74,45.96022936,-66.62793242,-21.74
683804.543238063,5092365.65070324,-21.744,45.96023889,-66.62793199,-21.744
683804.52017118,5092366.65972613,-21.743,45.96024797,-66.6279319,-21.743
683804.443498238,5092367.59375973,-21.744,45.96025639,-66.62793253,-21.744
683804.324643589,5092368.45981634,-21.743,45.96026421,-66.62793373,-21.743
683804.182222955,5092369.23176192,-21.746,45.96027119,-66.62793527,-21.746
683804.087352377,5092369.96953896,-21.752,45.96027785,-66.62793621,-21.752
683804.065649071,5092370.69837464,-21.749,45.96028441,-66.62793621,-21.749
683804.086728227,5092371.42292421,-21.748,45.96029092,-66.62793566,-21.748
683804.212790678,5092372.16394417,-21.738,45.96029755,-66.62793375,-21.738
683804.46732754,5092372.93992629,-21.68,45.96030446,-66.62793017,-21.68
683804.612775187,5092373.70709987,-21.618,45.96031132,-66.627928,-21.618
683804.583257074,5092374.43792687,-21.561,45.9603179,-66.6279281,-21.561
683804.336056991,5092375.13447132,-21.516,45.96032423,-66.62793102,-21.516
683803.953985222,5092375.80253523,-21.48,45.96033034,-66.62793569,-21.48
683803.665535204,5092376.34772931,-21.449,45.96033532,-66.6279392,-21.449
683803.536768053,5092376.76534863,-21.426,45.96033911,-66.6279407,-21.426
683803.561413469,5092377.10969521,-21.405,45.9603422,-66.62794025,-21.405
683803.688642701,5092377.39482369,-21.394,45.96034473,-66.6279385,-21.394
683803.873580341,5092377.61717374,-21.388,45.96034668,-66.62793603,-21.388
683804.065695422,5092377.78080072,-21.384,45.9603481,-66.62793349,-21.384
683804.247312545,5092377.90630658,-21.377,45.96034918,-66.6279311,-21.377
683804.397477557,5092377.99417936,-21.376,45.96034993,-66.62792913,-21.376
683804.516634473,5092378.05555243,-21.382,45.96035045,-66.62792757,-21.382
683804.611969402,5092378.10954403,-21.383,45.96035091,-66.62792632,-21.383
683804.68661485,5092378.15513543,-21.383,45.9603513,-66.62792534,-21.383
683804.756942014,5092378.18947809,-21.389,45.96035159,-66.62792442,-21.389
683804.823924258,5092378.2059289,-21.399,45.96035172,-66.62792355,-21.399
683804.892720887,5092378.21353762,-21.399,45.96035177,-66.62792266,-21.399
683804.96717309,5092378.21353065,-21.408,45.96035175,-66.6279217,-21.408
683805.051896907,5092378.20715745,-21.415,45.96035167,-66.62792061,-21.415
683805.150634276,5092378.19897753,-21.416,45.96035157,-66.62791934,-21.416
683805.266517698,5092378.18797215,-21.418,45.96035144,-66.62791785,-21.418
683805.393282169,5092378.17617877,-21.426,45.9603513,-66.62791622,-21.426
683805.526377816,5092378.16012586,-21.427,45.96035112,-66.62791451,-21.427
683805.679010248,5092378.13909466,-21.422,45.96035089,-66.62791255,-21.422
683805.849431252,5092378.11970519,-21.429,45.96035067,-66.62791036,-21.429
683806.020924875,5092378.09033953,-21.434,45.96035036,-66.62790816,-21.434
683806.202193845,5092378.0712731,-21.43,45.96035014,-66.62790583,-21.43
683806.324014782,5092378.19944645,-21.432,45.96035126,-66.62790421,-21.432
683806.360004267,5092378.52745063,-21.444,45.9603542,-66.62790362,-21.444
683806.411772764,5092379.0027107,-21.438,45.96035846,-66.62790277,-21.438
683806.644124024,5092379.56007732,-21.44,45.96036341,-66.62789956,-21.44
683806.976875443,5092380.13155387,-21.445,45.96036846,-66.62789505,-21.445
683807.217995493,5092380.70697388,-21.438,45.96037357,-66.62789172,-21.438
683807.206838609,5092381.31602599,-21.437,45.96037905,-66.62789163,-21.437
683806.921397288,5092381.94248663,-21.448,45.96038476,-66.62789507,-21.448
683806.527443379,5092382.56682795,-21.44,45.96039048,-66.62789991,-21.44
683806.195491761,5092383.21859197,-21.437,45.96039643,-66.62790394,-21.437
683805.913475601,5092383.88629921,-21.444,45.96040251,-66.62790732,-21.444
683805.646791148,5092384.56002309,-21.44,45.96040864,-66.6279105,-21.44
683805.364212658,5092385.24661786,-21.435,45.96041489,-66.62791388,-21.435
683805.032818451,5092385.93175899,-21.449,45.96042114,-66.62791789,-21.449
683804.654456014,5092386.60549337,-21.439,45.9604273,-66.62792251,-21.439
683804.264636277,5092387.2733265,-21.439,45.96043341,-66.62792728,-21.439
683803.881757212,5092387.94247836,-21.448,45.96043953,-66.62793196,-21.448
683803.524349128,5092388.61572476,-21.439,45.96044568,-66.62793631,-21.439
683803.165292158,5092389.29225812,-21.443,45.96045186,-66.62794068,-21.443
683802.76556506,5092389.95423624,-21.443,45.96045792,-66.62794558,-21.443
683802.336823728,5092390.6008942,-21.432,45.96046385,-66.62795086,-21.432
683801.857041443,5092391.24269624,-21.449,45.96046975,-66.6279568,-21.449
683801.397405428,5092391.88509823,-21.439,45.96047565,-66.62796248,-21.439
683801.025573367,5092392.5479071,-21.441,45.96048171,-66.62796702,-21.441
683800.702325508,5092393.21994682,-21.447,45.96048784,-66.62797093,-21.447
683800.406707734,5092393.90170544,-21.434,45.96049405,-66.62797448,-21.434
683800.040186677,5092394.5424322,-21.451,45.96049991,-66.62797896,-21.451
683799.559635291,5092395.13194678,-21.441,45.96050534,-66.62798493,-21.441
683798.97794749,5092395.65395293,-21.447,45.96051019,-66.62799223,-21.447
683798.322455547,5092396.12816881,-21.449,45.96051463,-66.6280005,-21.449
683797.693951196,5092396.60763643,-21.442,45.96051911,-66.62800842,-21.442
683797.064228072,5092397.07594767,-21.45,45.96052349,-66.62801636,-21.45
683796.489268813,5092397.58036215,-21.438,45.96052818,-66.62802358,-21.438
683795.916204122,5092398.09928929,-21.455,45.960533,-66.62803077,-21.455
683795.435024816,5092398.70991374,-21.433,45.96053862,-66.62803674,-21.433
683795.045736082,5092399.35997095,-21.456,45.96054457,-66.62804151,-21.456
683794.692454517,5092399.99886818,-21.434,45.96055041,-66.62804582,-21.434
683794.288628303,5092400.61624411,-21.455,45.96055607,-66.62805079,-21.455
683793.816879889,5092401.22270143,-21.444,45.96056165,-66.62805664,-21.444
683793.422068257,5092401.87593032,-21.452,45.96056763,-66.62806148,-21.452
683793.136657033,5092402.55354507,-21.453,45.9605738,-66.6280649,-21.453
683792.984137253,5092403.27403742,-21.447,45.96058032,-66.62806659,-21.447
683792.836219576,5092403.97020247,-21.459,45.96058662,-66.62806823,-21.459
683792.706137453,5092404.69247496,-21.443,45.96059315,-66.62806963,-21.443
683792.544584203,5092405.40380221,-21.466,45.96059959,-66.62807144,-21.466
683792.401707523,5092406.1390379,-21.44,45.96060624,-66.628073,-21.44
683792.333429,5092406.89539913,-21.466,45.96061306,-66.62807359,-21.466
683792.285428935,5092407.64791611,-21.447,45.96061984,-66.62807392,-21.447
683792.257144919,5092408.41547637,-21.457,45.96062675,-66.62807399,-21.457
683792.107129243,5092409.15605957,-21.459,45.96063345,-66.62807564,-21.459
683791.961776652,5092409.92235797,-21.452,45.96064038,-66.62807722,-21.452
683791.788992629,5092410.67227135,-21.466,45.96064717,-66.62807916,-21.466
683791.693608375,5092411.45340181,-21.443,45.96065422,-66.62808009,-21.443
683791.549116008,5092412.19081344,-21.471,45.96066089,-66.62808167,-21.471
683791.375703508,5092412.9618364,-21.44,45.96066787,-66.62808361,-21.44
683791.146209275,5092413.68893288,-21.473,45.96067447,-66.62808629,-21.473
683790.929457468,5092414.43086499,-21.441,45.9606812,-66.6280888,-21.441
683790.762031433,5092415.18316196,-21.468,45.96068801,-66.62809067,-21.468
683790.680779163,5092415.93246479,-21.44,45.96069477,-66.62809143,-21.44
683790.672972208,5092416.68951464,-21.462,45.96070158,-66.62809124,-21.462
683790.579341487,5092417.41176053,-21.444,45.9607081,-66.62809217,-21.444
683790.449207565,5092418.16183188,-21.465,45.96071488,-66.62809356,-21.465
683790.268198268,5092418.90149224,-21.447,45.96072158,-66.62809561,-21.447
683790.236762826,5092419.69675904,-21.462,45.96072874,-66.62809571,-21.462
683790.313215952,5092420.46298993,-21.453,45.96073561,-66.62809443,-21.453
683790.505187728,5092421.23043651,-21.456,45.96074246,-66.62809166,-21.456
683790.533194383,5092421.93072797,-21.463,45.96074875,-66.62809103,-21.463
683790.503970232,5092422.70382032,-21.453,45.96075571,-66.62809111,-21.453
683790.374398776,5092423.43500417,-21.461,45.96076232,-66.6280925,-21.461
683790.354274326,5092424.21503957,-21.446,45.96076934,-66.62809246,-21.446
683790.278332867,5092424.94226025,-21.463,45.9607759,-66.62809316,-21.463
683790.215643962,5092425.69322785,-21.443,45.96078267,-66.62809368,-21.443
683789.998732324,5092426.38845058,-21.46,45.96078898,-66.62809621,-21.46
683789.844644434,5092427.13558466,-21.444,45.96079574,-66.62809791,-21.444
683789.692720878,5092427.83607854,-21.455,45.96080208,-66.6280996,-21.455
683789.754418686,5092428.6029821,-21.446,45.96080896,-66.62809851,-21.446
683789.786776667,5092429.31341126,-21.449,45.96081534,-66.62809782,-21.449
683789.928780006,5092430.06602579,-21.451,45.96082207,-66.6280957,-21.451
683789.949217485,5092430.78610815,-21.449,45.96082854,-66.62809516,-21.449
683790.055492464,5092431.56657122,-21.452,45.96083553,-66.62809349,-21.452
683790.048644827,5092432.29140121,-21.447,45.96084205,-66.6280933,-21.447
683790.110720357,5092433.0716602,-21.454,45.96084905,-66.6280922,-21.454
683790.040878476,5092433.80239856,-21.448,45.96085564,-66.62809282,-21.448
683789.997806308,5092434.57174253,-21.457,45.96086257,-66.62809308,-21.457
683789.853413691,5092435.30582111,-21.445,45.96086921,-66.62809466,-21.445
683789.785744926,5092436.0677606,-21.465,45.96087608,-66.62809524,-21.465
683789.650008001,5092436.79764886,-21.433,45.96088268,-66.62809671,-21.433
683789.619120976,5092437.54845141,-21.471,45.96088944,-66.62809682,-21.471
683789.54944457,5092438.27363462,-21.43,45.96089598,-66.62809744,-21.43
683789.459886815,5092438.98932972,-21.462,45.96090244,-66.62809832,-21.462
683789.33926904,5092439.70632399,-21.437,45.96090892,-66.6280996,-21.437
683789.190643607,5092440.400244,-21.454,45.9609152,-66.62810125,-21.454
683789.149206507,5092441.14072427,-21.441,45.96092187,-66.6281015,-21.441
683789.102298449,5092441.85657731,-21.453,45.96092832,-66.62810183,-21.453
683789.189943826,5092442.63759768,-21.442,45.96093532,-66.6281004,-21.442
683789.361688689,5092443.38108969,-21.458,45.96094196,-66.6280979,-21.458
683789.666475469,5092444.13632732,-21.444,45.96094867,-66.62809368,-21.444
683789.935657518,5092444.83712806,-21.457,45.9609549,-66.62808994,-21.457
683790.18002529,5092445.5638783,-21.45,45.96096137,-66.62808651,-21.45
683790.260668934,5092446.29353752,-21.457,45.96096791,-66.62808519,-21.457
683790.326505177,5092447.05166822,-21.465,45.96097471,-66.62808405,-21.465
683790.315584641,5092447.78304904,-21.459,45.96098129,-66.62808391,-21.459
683790.409726225,5092448.55425476,-21.469,45.9609882,-66.6280824,-21.469
683790.57820592,5092449.30320967,-21.458,45.96099489,-66.62807994,-21.458
683790.887495001,5092450.03745317,-21.467,45.96100141,-66.62807567,-21.467
683791.221763607,5092450.74019206,-21.459,45.96100764,-66.62807109,-21.459
683791.531714185,5092451.45221499,-21.465,45.96101396,-66.62806682,-21.465
683791.787737204,5092452.17820037,-21.463,45.96102042,-66.62806324,-21.463
683792.077092432,5092452.93075464,-21.455,45.96102711,-66.62805922,-21.455
683792.430798014,5092453.63184835,-21.469,45.96103332,-66.62805439,-21.469
683792.753788311,5092454.34870771,-21.443,45.96103968,-66.62804995,-21.443
683792.902079748,5092455.02033253,-21.471,45.96104568,-66.62804778,-21.471
683792.792441878,5092455.73320565,-21.431,45.96105212,-66.62804892,-21.431
683792.58278812,5092456.39305992,-21.483,45.96105811,-66.62805137,-21.483
683792.413917347,5092457.08971307,-21.441,45.96106442,-66.62805328,-21.441
683792.19386507,5092457.70811314,-21.445,45.96107004,-66.62805588,-21.445
683792.179599328,5092458.42160213,-21.478,45.96107646,-66.62805579,-21.478
683792.1179549,5092459.11144003,-21.425,45.96108268,-66.62805632,-21.425
683792.267578284,5092459.81646495,-21.484,45.96108898,-66.62805412,-21.484
683792.532270337,5092460.56383683,-21.422,45.96109563,-66.62805042,-21.422
683792.777681761,5092461.22945748,-21.473,45.96110155,-66.628047,-21.473
683793.140084109,5092462.00309123,-21.43,45.96110841,-66.62804203,-21.43
683793.448933345,5092462.67393696,-21.471,45.96111436,-66.62803779,-21.471
683793.903594162,5092463.42251759,-21.431,45.96112097,-66.62803164,-21.431
683794.296821105,5092464.07252359,-21.464,45.96112671,-66.62802632,-21.464
683794.746851808,5092464.79427806,-21.434,45.96113308,-66.62802024,-21.434
683795.204503748,5092465.46844285,-21.457,45.96113902,-66.62801408,-21.457
683795.676315184,5092466.16193357,-21.445,45.96114513,-66.62800773,-21.445
683796.1911399,5092466.84336099,-21.447,45.96115112,-66.62800083,-21.447
683796.671148809,5092467.49595135,-21.458,45.96115686,-66.62799439,-21.458
683797.228192662,5092468.19198024,-21.439,45.96116297,-66.62798694,-21.439
683797.71516103,5092468.81920157,-21.467,45.96116848,-66.62798042,-21.467
683798.309529441,5092469.51189397,-21.437,45.96117455,-66.62797249,-21.437
683798.873113068,5092470.09246818,-21.469,45.96117962,-66.627965,-21.469
683799.459327168,5092470.720421,-21.442,45.96118511,-66.6279572,-21.442
683800.067666844,5092471.33457654,-21.453,45.96119047,-66.62794912,-21.453
683800.598522125,5092471.94642478,-21.454,45.96119583,-66.62794204,-21.454
683801.193286917,5092472.62578511,-21.44,45.96120178,-66.62793411,-21.44
683801.732552095,5092473.21564359,-21.469,45.96120694,-66.62792693,-21.469
683802.359945389,5092473.86706329,-21.439,45.96121263,-66.62791859,-21.439
683802.978806718,5092474.4403879,-21.462,45.96121762,-66.62791039,-21.462
683803.645211877,5092475.03180863,-21.439,45.96122276,-66.62790157,-21.439
683804.333067017,5092475.60607594,-21.443,45.96122774,-66.62789248,-21.443
683804.930033891,5092476.18542087,-21.444,45.96123279,-66.62788456,-21.444
683805.453512308,5092476.86265882,-21.439,45.96123874,-66.62787755,-21.439
683805.863168867,5092477.5598596,-21.452,45.9612449,-66.627872,-21.452
683806.203462015,5092478.32060373,-21.438,45.96125165,-66.62786732,-21.438
683806.522853562,5092479.05403707,-21.45,45.96125816,-66.62786292,-21.45
683806.850225046,5092479.77992396,-21.449,45.9612646,-66.62785842,-21.449
683807.162874455,5092480.50537246,-21.441,45.96127104,-66.62785411,-21.441
683807.426562557,5092481.20823464,-21.461,45.96127729,-66.62785044,-21.461
683807.663602844,5092481.97257613,-21.437,45.9612841,-66.62784709,-21.437
683807.886337338,5092482.69645906,-21.458,45.96129055,-66.62784394,-21.458
683808.257576615,5092483.43366056,-21.448,45.96129708,-66.62783887,-21.448
683808.537224474,5092484.12142986,-21.438,45.96130319,-66.627835,-21.438
683808.82831022,5092484.84178825,-21.453,45.96130959,-66.62783097,-21.453
683808.932162904,5092485.5732511,-21.438,45.96131614,-66.62782935,-21.438
683808.959207041,5092486.30576265,-21.452,45.96132272,-66.62782872,-21.452
683808.927222441,5092486.96312331,-21.437,45.96132864,-66.62782888,-21.437
683808.926710818,5092487.44905883,-21.461,45.96133301,-66.6278287,-21.461
683809.004383463,5092487.86170562,-21.443,45.9613367,-66.62782754,-21.443
683809.090099189,5092488.13447799,-21.444,45.96133913,-66.62782633,-21.444
683809.30940452,5092488.37453215,-21.473,45.96134123,-66.62782341,-21.473
683809.519251697,5092488.56760001,-21.443,45.96134291,-66.62782063,-21.443
683809.684759048,5092488.68706642,-21.436,45.96134394,-66.62781845,-21.436
683809.9306513,5092488.8155988,-21.462,45.96134503,-66.62781523,-21.462
683810.092913079,5092488.91384027,-21.446,45.96134587,-66.6278131,-21.446
683810.200378929,5092488.97708946,-21.428,45.96134641,-66.62781169,-21.428
683810.349043675,5092489.03711749,-21.449,45.96134691,-66.62780975,-21.449
683810.46597304,5092489.09508843,-21.45,45.9613474,-66.62780822,-21.45
683810.490238554,5092489.11360331,-21.425,45.96134756,-66.6278079,-21.425
683810.564623251,5092489.1158185,-21.431,45.96134756,-66.62780694,-21.431
683810.655180342,5092489.12185136,-21.459,45.96134759,-66.62780577,-21.459
683810.682994584,5092489.09932735,-21.432,45.96134738,-66.62780542,-21.432
683810.710284835,5092489.04231525,-21.414,45.96134686,-66.62780509,-21.414
683810.799595423,5092488.98603812,-21.447,45.96134633,-66.62780396,-21.447
683810.909231145,5092488.95038256,-21.458,45.96134598,-66.62780256,-21.458
683810.97791882,5092488.88348314,-21.416,45.96134536,-66.6278017,-21.416
683811.107851994,5092488.81729561,-21.409,45.96134473,-66.62780005,-21.409
683811.281027699,5092488.91363811,-21.443,45.96134555,-66.62779778,-21.443
683811.303484917,5092489.20120689,-21.432,45.96134813,-66.62779738,-21.432
683811.180432143,5092489.53114698,-21.401,45.96135113,-66.62779884,-21.401
683810.896477246,5092489.84739925,-21.416,45.96135405,-66.62780238,-21.416
683810.347664677,5092490.09905122,-21.432,45.96135646,-66.62780936,-21.432
683809.605734525,5092490.19483008,-21.428,45.96135752,-66.62781889,-21.428
683808.821676,5092490.19483314,-21.418,45.96135773,-66.627829,-21.418
683808.037556682,5092490.14479379,-21.429,45.96135749,-66.62783913,-21.429
683807.247872638,5092490.02119581,-21.43,45.96135659,-66.62784936,-21.43
683806.459531229,5092489.82646892,-21.426,45.96135505,-66.6278596,-21.426
683805.669706267,5092489.62947393,-21.423,45.96135349,-66.62786986,-21.423
683804.878822517,5092489.46803201,-21.423,45.96135225,-66.62788012,-21.423
683804.075588241,5092489.33068673,-21.422,45.96135123,-66.62789053,-21.422
683803.256743992,5092489.17063641,-21.426,45.96135001,-66.62790115,-21.426
683802.430076574,5092488.93473619,-21.436,45.96134811,-66.6279119,-21.436
683801.579134997,5092488.6024799,-21.436,45.96134535,-66.627923,-21.436
683800.725071506,5092488.16671333,-21.445,45.96134166,-66.62793418,-21.445
683799.851259056,5092487.71701462,-21.443,45.96133785,-66.62794562,-21.443
683798.97746038,5092487.29289279,-21.435,45.96133427,-66.62795705,-21.435
683798.111310743,5092486.87233492,-21.436,45.96133072,-66.62796838,-21.436
683797.25251767,5092486.41307571,-21.437,45.96132682,-66.62797963,-21.437
683796.399754418,5092485.82945046,-21.444,45.9613218,-66.62799085,-21.444
683795.582975066,5092485.13124726,-21.447,45.96131574,-66.62800165,-21.447
683794.781466021,5092484.38901828,-21.446,45.96130928,-66.62801227,-21.446
683793.957845057,5092483.68616353,-21.442,45.96130318,-66.62802316,-21.442
683793.111199766,5092483.07936863,-21.442,45.96129795,-66.62803431,-21.442
683792.245158882,5092482.5509494,-21.445,45.96129343,-66.62804568,-21.445
683791.391614566,5092482.01956636,-21.447,45.96128888,-66.62805689,-21.447
683790.554923339,5092481.44309266,-21.448,45.96128392,-66.6280679,-21.448
683789.725111497,5092480.81789525,-21.446,45.96127852,-66.62807884,-21.446
683788.892398617,5092480.18593949,-21.451,45.96127306,-66.62808982,-21.451
683788.03444142,5092479.59437673,-21.453,45.96126797,-66.62810111,-21.453
683787.1595316,5092479.05123798,-21.446,45.96126332,-66.6281126,-21.446
683786.273258477,5092478.5511296,-21.449,45.96125906,-66.62812422,-21.449
683785.386819804,5092478.05657651,-21.451,45.96125485,-66.62813584,-21.451
683784.501963758,5092477.56095865,-21.445,45.96125063,-66.62814744,-21.445
683783.624128198,5092477.09001431,-21.446,45.96124663,-66.62815894,-21.446
683782.752571373,5092476.64260937,-21.441,45.96124284,-66.62817035,-21.441
683781.881425374,5092476.20744897,-21.442,45.96123916,-66.62818175,-21.442
683781.027014079,5092475.75721876,-21.441,45.96123534,-66.62819294,-21.441
683780.167410336,5092475.29904996,-21.441,45.96123145,-66.6282042,-21.441
683779.305250376,5092474.84858929,-21.439,45.96122763,-66.62821549,-21.439
683778.434018639,5092474.44233924,-21.446,45.96122421,-66.62822688,-21.446
683777.565205458,5092474.08508999,-21.445,45.96122123,-66.62823822,-21.445
683776.688983458,5092473.79434119,-21.444,45.96121885,-66.62824963,-21.444
683775.819139517,5092473.52379868,-21.443,45.96121665,-66.62826095,-21.443
683774.952924158,5092473.23557211,-21.439,45.96121429,-66.62827223,-21.439
683774.081998584,5092472.89716473,-21.442,45.96121148,-66.62828359,-21.442
683773.214177356,5092472.50658521,-21.446,45.9612082,-66.62829493,-21.446
683772.347811529,5092472.06712048,-21.443,45.96120448,-66.62830627,-21.443
683771.475804142,5092471.66084837,-21.442,45.96120106,-66.62831767,-21.442
683770.604580462,5092471.33244077,-21.444,45.96119834,-66.62832903,-21.444
683769.734636711,5092471.06523223,-21.439,45.96119617,-66.62834035,-21.439
683768.875105634,5092470.86505475,-21.44,45.9611946,-66.62835151,-21.44
683768.007887217,5092470.71468918,-21.444,45.96119348,-66.62836275,-21.444
683767.137834022,5092470.55534322,-21.438,45.96119228,-66.62837403,-21.438
683766.269330476,5092470.39604351,-21.441,45.96119108,-66.62838529,-21.441
683765.400382832,5092470.22561057,-21.447,45.96118978,-66.62839656,-21.447
683764.517091037,5092470.06809486,-21.445,45.9611886,-66.62840801,-21.445
683763.638693854,5092469.92851725,-21.446,45.96118758,-66.62841939,-21.446
683762.758264835,5092469.83113584,-21.444,45.96118694,-66.62843078,-21.444
683761.88759203,5092469.77074151,-21.445,45.96118663,-66.62844203,-21.445
683761.020131878,5092469.73268326,-21.449,45.96118652,-66.62845323,-21.449
683760.15283711,5092469.68906997,-21.448,45.96118636,-66.62846443,-21.448
683759.278587761,5092469.6185614,-21.446,45.96118596,-66.62847573,-21.446
683758.398820208,5092469.49896001,-21.445,45.96118512,-66.62848712,-21.445
683757.509064828,5092469.35014901,-21.447,45.96118402,-66.62849865,-21.447
683756.611891751,5092469.18999716,-21.448,45.96118282,-66.62851028,-21.448
683755.721200988,5092468.99445395,-21.447,45.9611813,-66.62852184,-21.447
683754.825341711,5092468.71201984,-21.441,45.961179,-66.6285335,-21.441
