,X,Y,H
2597,683794.8457221987,5092240.113055541,5.167722214999959
2598,683794.8551666427,5092241.103888874,5.167444436999959
2599,683794.8537777537,5092242.088333318,5.160777769999958
2600,683794.8354444207,5092243.072499985,5.159944436999958
2601,683794.8062777537,5092244.062777763,5.163277769999958
2602,683794.7690555317,5092245.039166653,5.164388880999958
2603,683794.7215555317,5092246.01333332,5.179944436999958
2604,683794.6523888648,5092246.990555542,5.184111103999958
2605,683794.5712777538,5092247.952499986,5.1827222149999574
2606,683794.4704444208,5092248.9191666525,5.183833325999958
2607,683794.3734999768,5092249.896111096,5.185222214999958
2608,683794.2684999768,5092250.878888874,5.1888333259999575
2609,683794.1401666439,5092251.865277763,5.187999992999957
2610,683793.9937777548,5092252.84944443,5.180777770999957
2611,683793.8271110879,5092253.820555542,5.189388881999957
2612,683793.6623888658,5092254.782222209,5.195222214999957
2613,683793.5132221988,5092255.754999987,5.204388881999956
2614,683793.4007221988,5092256.714999987,5.2049444379999565
2615,683793.3184999768,5092257.7022222085,5.200222215999957
2616,683793.2493333098,5092258.690555542,5.186055548999957
2617,683793.2140555318,5092259.673055542,5.192166659999957
2618,683793.1793333098,5092260.658611097,5.194666659999958
2619,683793.1434999767,5092261.64444443,5.194944437999958
2620,683793.1032221987,5092262.625277763,5.191611104999958
2621,683793.0701666427,5092263.611388874,5.196611104999958
2622,683793.0393333096,5092264.605277764,5.195222215999958
2623,683793.0140555316,5092265.595833319,5.184944437999958
2624,683793.0009999756,5092266.605833319,5.184111104999958
2625,683793.0157221976,5092267.624722208,5.192166660999958
2626,683793.0343333086,5092268.638611097,5.1891111049999585
2627,683793.0471110865,5092269.647777764,5.189944437999959
2628,683793.0634999756,5092270.649999986,5.189666659999959
2629,683793.0790555316,5092271.658333319,5.185499992999959
2630,683793.0862777537,5092272.658333319,5.197722214999959
2631,683793.0837777538,5092273.655555542,5.194666658999959
2632,683793.0793333098,5092274.65083332,5.194388880999959
2633,683793.0618333098,5092275.64583332,5.191888880999959
2634,683793.0454444208,5092276.641944431,5.197722213999959
2635,683793.0265555318,5092277.639999987,5.203277769999959
2636,683793.0107221988,5092278.6172222085,5.195222213999958
2637,683793.0029444208,5092279.602499986,5.197999991999958
2638,683793.0043333098,5092280.596666653,5.204666658999958
2639,683793.0062777539,5092281.593888875,5.210777769999958
2640,683793.0001666428,5092282.5963888755,5.214666658999958
2641,683792.9934999759,5092283.597499986,5.222166658999958
2642,683792.9801666429,5092284.583333319,5.221333325999958
2643,683792.9654444209,5092285.580833319,5.230499992999958
2644,683792.9551666429,5092286.563888875,5.229388881999958
2645,683792.9307221989,5092287.552777763,5.231888881999958
2646,683792.9154444209,5092288.54083332,5.228833325999958
2647,683792.8882221989,5092289.523611098,5.232166658999958
2648,683792.8590555319,5092290.512222209,5.2293888809999585
2649,683792.83183331,5092291.5113888765,5.233277769999958
2650,683792.790444421,5092292.506388877,5.237444436999958
2651,683792.727944421,5092293.5113888765,5.244666658999958
2652,683792.660722199,5092294.51722221,5.248833325999958
2653,683792.601555532,5092295.537222209,5.251055547999958
2654,683792.5415555319,5092296.553888876,5.261055547999958
2655,683792.4848888649,5092297.574444432,5.266333325999958
2656,683792.4440555319,5092298.607499988,5.2688333259999585
2657,683792.3826666429,5092299.649999988,5.2691111039999585
2658,683792.31683331,5092300.703611099,5.278833325999958
2659,683792.2432221989,5092301.737499988,5.288833325999958
2660,683792.1479444209,5092302.771111099,5.288277769999958
2661,683792.0593333099,5092303.803611099,5.288277769999958
2662,683791.9532221989,5092304.829999988,5.289388880999958
2663,683791.8498888658,5092305.849444432,5.297166658999958
2664,683791.7582221988,5092306.862777765,5.297166658999958
2665,683791.6773888658,5092307.882499987,5.2977222149999585
2666,683791.5862777549,5092308.90333332,5.305222214999959
2667,683791.5062777549,5092309.910833321,5.3029999929999585
2668,683791.4137777549,5092310.914999988,5.300222214999959
2669,683791.3054444218,5092311.923888877,5.295777770999959
2670,683791.1837777548,5092312.926666655,5.305499992999959
2671,683791.0562777548,5092313.921666655,5.306333325999959
2672,683790.9346110878,5092314.918055544,5.3149444369999586
2673,683790.8390555318,5092315.9247222105,5.3199444369999584
2674,683790.7832221987,5092316.925555543,5.328555547999958
2675,683790.7715555318,5092317.940833321,5.332722214999958
2676,683790.8082221987,5092318.971388876,5.340499992999958
2677,683790.8804444207,5092319.99972221,5.347722214999958
2678,683790.9871110878,5092321.037222209,5.353833325999958
2679,683791.1182221988,5092322.066388876,5.353555547999958
2680,683791.2668333098,5092323.092499987,5.353277769999958
2681,683791.4271110878,5092324.121111099,5.362999991999958
2682,683791.6065555318,5092325.155833321,5.369666658999958
2683,683791.7865555319,5092326.198333321,5.371055547999958
2684,683791.9779444209,5092327.229166654,5.369388880999958
2685,683792.1646110879,5092328.263611098,5.3718888809999585
2686,683792.3684999769,5092329.2977777645,5.372999991999959
2687,683792.576277755,5092330.345277765,5.375499991999959
2688,683792.782944422,5092331.392222209,5.382999991999959
2689,683792.994333311,5092332.44083332,5.39022221399996
2690,683793.2232222,5092333.488611097,5.39605554699996
2691,683793.4671110889,5092334.542777765,5.39688887999996
2692,683793.7246110889,5092335.599999987,5.39938887999996
2693,683794.0104444219,5092336.647499987,5.40077776899996
2694,683794.3032221999,5092337.70083332,5.40522221299996
2695,683794.5973888669,5092338.761388876,5.40994443499996
2696,683794.8846110889,5092339.815277765,5.41022221299996
2697,683795.1607222,5092340.875277764,5.40772221299996
2698,683795.438777756,5092341.924999986,5.41383332399996
2699,683795.7204444229,5092342.980555542,5.42661110199996
2700,683796.0004444229,5092344.036388875,5.43299999099996
2701,683796.2837777559,5092345.081944431,5.43827776899996
2702,683796.5612777559,5092346.138333321,5.43605554699996
2703,683796.8307221999,5092347.176944432,5.427999990999959
2704,683797.1107221999,5092348.223055542,5.434388879999959
2705,683797.4112777559,5092349.264166653,5.44161110199996
2706,683797.7087777558,5092350.306944431,5.43716665799996
2707,683798.0096110889,5092351.36083332,5.4407777689999595
2708,683798.3143333109,5092352.421944431,5.449666657999959
2709,683798.628777755,5092353.469166653,5.449388879999959
2710,683798.980166644,5092354.504166653,5.448555546999959
2711,683799.3923888659,5092355.548055543,5.454666657999959
2712,683799.8207221989,5092356.58583332,5.454666657999959
2713,683800.2340555319,5092357.639444431,5.452999990999959
2714,683800.6168333099,5092358.681666654,5.449388879999959
2715,683800.9546110879,5092359.7283333205,5.450222212999959
2716,683801.2654444209,5092360.767499987,5.447999990999959
2717,683801.5612777539,5092361.80083332,5.449666657999959
2718,683801.8529444209,5092362.847777764,5.452999990999959
2719,683802.1396110879,5092363.891944432,5.455499990999959
2720,683802.4343333099,5092364.939444432,5.455499990999959
2721,683802.7076666428,5092366.013055543,5.447166657999959
2722,683802.9209999759,5092367.083055544,5.453277768999959
2723,683803.0743333088,5092368.136666655,5.457999990999959
2724,683803.1876666419,5092369.189444433,5.462722212999958
2725,683803.2768333089,5092370.250555544,5.460499990999958
2726,683803.3607221979,5092371.315277766,5.467166657999958
2727,683803.44044442,5092372.393055544,5.473555546999958
2728,683803.518222198,5092373.482222212,5.473555546999958
2729,683803.582666642,5092374.567777768,5.473277768999958
2730,683803.654611086,5092375.657222211,5.479388879999958
2731,683803.717666642,5092376.739722211,5.482444435999958
2732,683803.7479444201,5092377.7711111,5.478277768999958
2733,683803.7448888641,5092378.754444433,5.487999990999958
2734,683803.6948888641,5092379.65249999,5.4907777689999575
2735,683803.625999975,5092380.485277767,5.478277768999957
2736,683803.5362777531,5092381.233333323,5.478555546999957
2737,683803.4748888641,5092381.96249999,5.487444435999957
2738,683803.477388864,5092382.697222212,5.487722213999957
2739,683803.500999975,5092383.423333324,5.487166657999957
2740,683803.549611086,5092384.173611102,5.494111101999957
2741,683803.654333308,5092384.926388879,5.494666657999957
2742,683803.716833308,5092385.6680555465,5.511333324999957
2743,683803.66155553,5092386.375555546,5.516888880999957
2744,683803.488499974,5092387.090833324,5.517166658999957
2745,683803.273222196,5092387.720555546,5.516888880999957
2746,683803.109055529,5092388.2183333235,5.524944436999958
2747,683803.041833307,5092388.610277767,5.538833325999958
2748,683803.06016664,5092388.932499989,5.548555547999958
2749,683803.132944418,5092389.184444433,5.562722214999957
2750,683803.25766664,5092389.385833322,5.5749444369999575
2751,683803.405444418,5092389.521944433,5.587166658999958
2752,683803.5668333069,5092389.622499989,5.594388880999958
2753,683803.7146110849,5092389.692777768,5.608555547999957
2754,683803.8323888629,5092389.734444435,5.6435555479999575
2755,683803.9573888629,5092389.765555546,5.662722214999958
2756,683804.0837777519,5092389.793333324,5.6604999929999575
2757,683804.1779444189,5092389.811111102,5.678555548999958
2758,683804.2526666409,5092389.819722213,5.719111104999958
2759,683804.3384999739,5092389.828333324,5.7446666609999575
2760,683804.4184999738,5092389.819999991,5.7507777719999575
2761,683804.4968333069,5092389.805833324,5.779944438999958
2762,683804.5912777509,5092389.791111101,5.800222216999957
2763,683804.7004444179,5092389.777222212,5.819388883999958
2764,683804.8121110849,5092389.753333324,5.830499994999958
2765,683804.934611085,5092389.720833324,5.861333327999958
2766,683805.073222196,5092389.685833324,5.891888883999958
2767,683805.223777752,5092389.638611102,5.910777772999959
2768,683805.382388863,5092389.591111101,5.937444439999958
2769,683805.555444419,5092389.589999991,5.963555550999958
2770,683805.6298888631,5092389.808333323,5.987722217999958
2771,683805.6698888631,5092390.198611101,6.002444439999958
2772,683805.8123888631,5092390.710833323,6.022166661999958
2773,683806.0893333071,5092391.292222212,6.047722217999958
2774,683806.3612777512,5092391.895555545,6.063555550999958
2775,683806.5134999731,5092392.482222212,6.072444439999957
2776,683806.5234999731,5092393.103888879,6.078555550999957
2777,683806.3832221951,5092393.756666657,6.081333328999957
2778,683806.1665555281,5092394.406388879,6.103277772999957
2779,683805.933222195,5092395.098333322,6.124944439999957
2780,683805.682111084,5092395.800277767,6.124666661999957
2781,683805.408777751,5092396.519722211,6.152166661999956
2782,683805.0884999731,5092397.231944433,6.155777772999956
2783,683804.712111084,5092397.928611101,6.177166661999956
2784,683804.318499973,5092398.6361111,6.199666661999956
2785,683803.922111084,5092399.323888878,6.207444439999956
2786,683803.516555528,5092399.99999999,6.223277772999956
2787,683803.142388861,5092400.68249999,6.241333328999956
2788,683802.7587777501,5092401.357777768,6.238555550999957
2789,683802.3418333061,5092402.016111101,6.281333328999956
2790,683801.9187777501,5092402.686111101,6.278277772999957
2791,683801.454333306,5092403.326111101,6.293833328999956
2792,683801.0604444171,5092404.0011111,6.331055550999956
2793,683800.727944417,5092404.682777767,6.345777772999956
2794,683800.415444417,5092405.375277767,6.381333328999956
2795,683800.1229444171,5092406.062499989,6.395777772999956
2796,683799.7490555281,5092406.703888878,6.397444439999957
2797,683799.3034999721,5092407.316666656,6.424666661999956
2798,683798.7604444161,5092407.867222212,6.423833328999956
2799,683798.1787777491,5092408.401111101,6.488833328999957
2800,683797.6023888601,5092408.9352777675,6.480499995999956
2801,683796.995722193,5092409.453055546,6.544944439999957
2802,683796.441555526,5092409.995277768,6.541055550999957
2803,683795.89349997,5092410.563888879,6.571611106999957
2804,683795.485166637,5092411.230277767,6.5852222179999576
2805,683795.077388859,5092411.860555545,6.608555550999958
2806,683794.727666637,5092412.508888879,6.639111106999958
2807,683794.312666637,5092413.121666657,6.633277773999958
2808,683793.9393333041,5092413.790833324,6.657722217999958
2809,683793.6232221931,5092414.449166657,6.651333328999958
2810,683793.4068333041,5092415.153888879,6.696055550999958
2811,683793.2743333041,5092415.863055547,6.686055550999958
2812,683793.1157221931,5092416.56138888,6.7110555509999585
2813,683793.0173888601,5092417.291111102,6.721055550999958
2814,683792.8565555271,5092417.9997222135,6.739666661999959
2815,683792.7998888601,5092418.766666657,6.7674444399999585
2816,683792.7434999711,5092419.524166658,6.766055550999958
2817,683792.7234999711,5092420.290277769,6.813555550999959
2818,683792.659611082,5092421.046111102,6.794388883999958
2819,683792.538499971,5092421.8036111025,6.840499994999958
2820,683792.437944415,5092422.561944435,6.8188333279999584
2821,683792.302666637,5092423.315555546,6.858555549999958
2822,683792.226277748,5092424.101666657,6.859944438999959
2823,683792.038777748,5092424.82249999,6.885777771999958
2824,683791.899055526,5092425.618333324,6.896055549999958
2825,683791.655166637,5092426.328055546,6.911055549999958
2826,683791.494888859,5092427.115833323,6.940222216999958
2827,683791.334333303,5092427.8572222125,6.937166660999958
2828,683791.29849997,5092428.62249999,6.974944438999958
2829,683791.21849997,5092429.34888888,6.954111105999958
2830,683791.145166637,5092430.10499999,6.999388883999958
2831,683791.00099997,5092430.841388879,6.985222216999959
2832,683790.934055526,5092431.625277768,7.024944438999959
2833,683790.9412777481,5092432.3988888785,7.008833327999959
2834,683791.0754444151,5092433.184444435,7.067444438999959
2835,683791.213777748,5092433.9111111015,7.039666660999959
2836,683791.2307221921,5092434.637222213,7.089944438999959
2837,683791.2484999701,5092435.394999991,7.058833327999959
2838,683791.19849997,5092436.141111102,7.123555549999959
2839,683791.230166637,5092436.905555546,7.092444438999959
2840,683791.17349997,5092437.632777768,7.1427222169999585
2841,683791.122111081,5092438.373333324,7.1088333279999585
2842,683790.948222192,5092439.084999991,7.175499994999958
2843,683790.882111081,5092439.83138888,7.1254999949999585
2844,683790.81849997,5092440.561111102,7.204666661999958
2845,683790.879333303,5092441.303333323,7.156611105999959
2846,683790.934333303,5092442.035555545,7.2279999949999585
2847,683791.0518333031,5092442.775277767,7.191333327999958
2848,683791.108777747,5092443.519444434,7.262722216999958
2849,683791.203777747,5092444.26999999,7.222999994999958
2850,683791.260999969,5092445.023055546,7.281055550999958
2851,683791.3032221909,5092445.779444435,7.2557777729999575
2852,683791.2932221909,5092446.551388878,7.315222216999958
2853,683791.250999969,5092447.299166656,7.275777772999958
2854,683791.183777747,5092448.079722212,7.354388883999958
2855,683791.102388858,5092448.818333323,7.307444439999958
2856,683791.073499969,5092449.600555545,7.362722217999957
2857,683790.979333302,5092450.306944434,7.345499995999957
2858,683790.971277746,5092451.073055545,7.3629999959999575
2859,683790.825166635,5092451.763888878,7.407999995999957
2860,683790.747388857,5092452.5186111,7.385499995999957
2861,683790.61322219,5092453.2061111,7.439944439999957
2862,683790.581833301,5092453.972777766,7.435499995999957
2863,683790.562111079,5092454.7024999885,7.467999995999957
2864,683790.687388857,5092455.485277766,7.451055551999957
2865,683790.854055524,5092456.225833322,7.498833329999957
2866,683791.165166635,5092456.966666655,7.494388885999958
2867,683791.400722191,5092457.664722211,7.534944441999958
2868,683791.6484999689,5092458.406666655,7.529388885999958
2869,683791.7726666359,5092459.110833322,7.565777774999958
2870,683791.895166636,5092459.854444433,7.553277774999958
2871,683791.995722192,5092460.605555544,7.579944441999958
2872,683792.138222192,5092461.351388876,7.580499997999958
2873,683792.408777748,5092462.11833332,7.600222219999958
2874,683792.724055526,5092462.831944431,7.591055552999959
2875,683793.0679444149,5092463.546944431,7.609666663999959
2876,683793.3740555259,5092464.253888875,7.614388885999959
2877,683793.6776666369,5092464.969722209,7.628277774999959
2878,683794.0532221929,5092465.703333319,7.649944441999959
2879,683794.4315555259,5092466.386111097,7.658277774999959
2880,683794.7562777479,5092467.101111097,7.67799999699996
2881,683794.8362777479,5092467.728055541,7.65549999699996
2882,683794.8604444149,5092468.4522222085,7.67827777499996
2883,683794.6832221929,5092469.061666653,7.7332777749999595
2884,683794.642111082,5092469.783055541,7.64327777499996
2885,683794.497666638,5092470.46194443,7.7616111079999595
2886,683794.386555527,5092471.115277763,7.71188888599996
2887,683794.463222194,5092471.903055541,7.74577777499996
2888,683794.470999972,5092472.5441666525,7.77383333099996
2889,683794.7632221939,5092473.335277763,7.76244444199996
2890,683794.904055527,5092473.985277764,7.81327777499996
2891,683795.30988886,5092474.768055541,7.8018888859999596
2892,683795.589333304,5092475.39444443,7.833277774999959
2893,683796.060999971,5092476.14194443,7.836333330999959
2894,683796.43738886,5092476.763888874,7.8516111089999585
2895,683796.947111082,5092477.499722207,7.8743888869999585
2896,683797.4018333041,5092478.127499985,7.864388886999959
2897,683797.93738886,5092478.856111095,7.892722219999959
2898,683798.4723888601,5092479.4658333175,7.8629999979999585
2899,683798.9812777491,5092480.159722206,7.9135555539999585
2900,683799.5829444161,5092480.801388873,7.897999997999959
2901,683800.105444416,5092481.424722206,7.910222219999959
2902,683800.758777749,5092482.098611095,7.945222219999959
2903,683801.3187777491,5092482.628888873,7.9307777759999585
2904,683801.9723888601,5092483.284722206,7.992444442999958
2905,683802.5457221931,5092483.8183333175,7.966333331999959
2906,683803.136555526,5092484.461111096,8.00355555399996
2907,683803.7484999701,5092485.054999985,7.98327777599996
2908,683804.3218333031,5092485.629999985,7.9999444429999595
2909,683804.9904444141,5092486.254444429,8.007166664999959
2910,683805.624055525,5092486.779722206,7.996888886999959
2911,683806.352944414,5092487.371111095,8.02383333099996
2912,683806.998777747,5092487.897499984,8.029944441999959
2913,683807.5962777471,5092488.4919444285,8.03855555299996
2914,683808.1301666361,5092489.14305554,8.05244444199996
2915,683808.550444414,5092489.812222207,8.05049999799996
2916,683808.970722192,5092490.55055554,8.061333330999961
2917,683809.31849997,5092491.246111096,8.06799999799996
2918,683809.687944414,5092491.983333318,8.06299999799996
2919,683810.012388858,5092492.684722207,8.07244444199996
2920,683810.251833302,5092493.421944428,8.09966666399996
2921,683810.5771110799,5092494.171388872,8.06883333099996
2922,683810.8337777469,5092494.906111094,8.13883333099996
2923,683811.1790555249,5092495.605555538,8.08855555299996
2924,683811.4698888579,5092496.314166649,8.13327777499996
2925,683811.6701666359,5092497.01527776,8.13355555299996
2926,683811.8032221919,5092497.766666649,8.14188888599996
2927,683811.8426666359,5092498.448888871,8.127444441999959
2928,683811.8907221919,5092499.061388871,8.152722219999958
2929,683811.8834999698,5092499.486111092,8.186055552999958
2930,683812.0146110809,5092499.849722204,8.144388885999959
2931,683812.1307221919,5092500.154999982,8.227999996999959
2932,683812.2168333029,5092500.323333315,8.24355555299996
2933,683812.4590555249,5092500.4949999815,8.18522221999996
2934,683812.6223888579,5092500.615555538,8.244388886999959
2935,683812.7248888579,5092500.671388871,8.28966666499996
2936,683812.9537777469,5092500.753888871,8.23077777599996
2937,683813.1287777469,5092500.821111092,8.264944442999958
2938,683813.1959999689,5092500.843333314,8.344944442999958
2939,683813.3468333019,5092500.879722203,8.297722220999958
2940,683813.5054444129,5092500.921666647,8.260777776999959
2941,683813.522666635,5092500.926388869,8.37744444399996
2942,683813.532666635,5092500.899722202,8.399111110999959
2943,683813.643777746,5092500.907222202,8.302999999999958
2944,683813.66572219,5092500.905277758,8.361333332999958
2945,683813.564055523,5092500.839166647,8.498555554999959
2946,683813.567111079,5092500.771666647,8.456888887999959
2947,683813.629333301,5092500.735833314,8.36911110999996
2948,683813.589888857,5092500.721666647,8.47299999899996
2949,683813.48572219,5092500.88999998,8.56938888799996
2950,683813.384888857,5092501.214722202,8.51466666599996
2951,683813.127666635,5092501.559444424,8.48716666599996
2952,683812.6540555239,5092501.837777757,8.569666665999959
2953,683812.015722191,5092502.066666646,8.626888887999959
2954,683811.255999969,5092502.231388868,8.58827777699996
2955,683810.399055525,5092502.282222201,8.58411110999996
2956,683809.495999969,5092502.196944423,8.616333331999959
2957,683808.5951666359,5092502.065555534,8.60216666499996
2958,683807.68961108,5092501.893055534,8.60216666499996
2959,683806.780444413,5092501.719999978,8.63355555399996
2960,683805.910999969,5092501.5744444225,8.64105555399996
2961,683805.063777747,5092501.445277755,8.594111109999961
2962,683804.228222191,5092501.289444422,8.579388887999961
2963,683803.409888858,5092501.0447222,8.650499998999962
2964,683802.60711108,5092500.747777756,8.661611109999962
2965,683801.811833302,5092500.400833312,8.640222220999961
2966,683801.0065555241,5092500.05361109,8.645222220999962
2967,683800.1940555241,5092499.75611109,8.657444442999962
2968,683799.37961108,5092499.412222201,8.699944442999962
2969,683798.5829444131,5092498.997777757,8.740499998999962
2970,683797.8043333021,5092498.49861109,8.719944442999962
2971,683797.0212777461,5092497.907222201,8.728277775999961
2972,683796.227388857,5092497.295277758,8.732999997999961
2973,683795.3982221901,5092496.743611091,8.723555553999962
2974,683794.5443333011,5092496.23749998,8.729388886999962
2975,683793.6796110792,5092495.755833313,8.724944442999961
2976,683792.8157221902,5092495.269166646,8.700222220999962
2977,683791.9496110792,5092494.745833312,8.701888887999962
2978,683791.0609999682,5092494.18249998,8.730222220999963
2979,683790.1601666352,5092493.631111091,8.756333331999963
2980,683789.2443333021,5092493.110833313,8.782166664999963
2981,683788.3115555241,5092492.62749998,8.806055553999963
2982,683787.3857221911,5092492.1527777575,8.825222220999963
2983,683786.459888858,5092491.694722202,8.818277776999963
2984,683785.533499969,5092491.247777757,8.861611109999963
2985,683784.615444413,5092490.820277757,8.900777776999963
2986,683783.710444413,5092490.403888868,8.925499998999962
2987,683782.824333302,5092489.992777757,8.920499998999961
2988,683781.939333302,5092489.57499998,8.91549999899996
2989,683781.037944413,5092489.145277758,8.931611109999961
2990,683780.144055524,5092488.720277758,8.932722220999961
2991,683779.235999968,5092488.33749998,8.95688888799996
2992,683778.344611079,5092487.991666647,8.97216666599996
2993,683777.461277746,5092487.706944425,8.97994444399996
2994,683776.577111079,5092487.441944425,8.98772222199996
2995,683775.69822219,5092487.152777758,8.98577777799996
2996,683774.832388857,5092486.811666647,9.00438888899996
2997,683773.952111079,5092486.448055536,9.019388888999961
2998,683773.060999968,5092486.0763888685,8.987166666999961
2999,683772.178499968,5092485.713611091,8.986611110999961
3000,683771.299611079,5092485.41611109,8.967722221999962
3001,683770.4129444121,5092485.200277757,8.956611110999962
3002,683769.5232221901,5092485.019999979,8.992444443999961
3003,683768.6396110791,5092484.872499979,9.014944443999962
3004,683767.7565555231,5092484.739722201,9.027999999999961
3005,683766.8787777452,5092484.61111109,9.06272222199996
3006,683765.9962777452,5092484.4772222005,9.060777777999961
3007,683765.1184999673,5092484.377222201,9.059666666999961
3008,683764.2393333003,5092484.292499979,9.050777777999961
3009,683763.3684999673,5092484.237777757,9.046055555999962
3010,683762.4987777453,5092484.215833314,9.044388888999961
3011,683761.6309999673,5092484.202222203,9.066888888999962
3012,683760.7659999673,5092484.17638887,9.074666666999962
3013,683759.8948888563,5092484.128055537,9.084666666999961
3014,683759.0098888563,5092484.037499981,9.093833333999962
3015,683758.1162777453,5092483.92138887,9.073555555999961
3016,683757.2193333013,5092483.78138887,9.056611111999961
3017,683756.3132221902,5092483.582777759,9.04633333399996
3018,683755.4071110792,5092483.289444426,9.037444444999961
3019,683754.5073888572,5092482.870277759,9.04688888899996
3020,683753.6054444131,5092482.413611092,9.057166666999962
3021,683752.7215555242,5092481.922222203,9.04105555599996
3022,683751.8698888571,5092481.399166646,9.02244444499996
3023,683751.0371110791,5092480.857777758,9.024666666999961
3024,683750.232944412,5092480.275277758,9.046055555999962
3025,683749.410166634,5092479.690555536,9.060777777999961
3026,683748.5671110781,5092479.161388869,9.062999999999962
3027,683747.703777745,5092478.747222203,9.080499999999962
3028,683746.842111078,5092478.427777759,9.114388888999962
3029,683746.0034999669,5092478.220277759,9.111888888999962
3030,683745.1621110779,5092478.12027776,9.096611110999962
3031,683744.3259999669,5092478.119444427,9.092999999999963
3032,683743.503777745,5092478.201944427,9.119388888999962
3033,683742.7326666339,5092478.41638887,9.110777777999962
3034,683742.0371110779,5092478.770833314,9.110499999999963
3035,683741.4409999669,5092479.246111092,9.122999999999962
3036,683740.994611078,5092479.840277759,9.129944443999962
3037,683740.7193332999,5092480.526666649,9.130222221999961
3038,683740.6318332999,5092481.25277776,9.129388888999962
3039,683740.7079444109,5092481.990555538,9.133277777999963
3040,683740.9098888548,5092482.705833316,9.135499999999963
3041,683741.1746110768,5092483.381944427,9.135222221999964
3042,683741.4737777439,5092484.053055538,9.152722221999964
3043,683741.8168332998,5092484.714999982,9.168833332999965
3044,683742.2151666328,5092485.368611094,9.175499999999964
3045,683742.5998888548,5092486.00027776,9.178555555999964
3046,683742.8846110768,5092486.628055538,9.175499999999964
3047,683743.0473888548,5092487.277222205,9.181333332999964
3048,683743.1523888548,5092487.944166649,9.180222221999964
3049,683743.2607221878,5092488.623055538,9.195777777999965
3050,683743.4254444098,5092489.2955555385,9.207166666999964
3051,683743.6062777429,5092489.97166665,9.209388888999964
3052,683743.7890555209,5092490.658055539,9.210499999999964
3053,683743.945999965,5092491.352222206,9.201611110999965
3054,683744.086833298,5092492.065833317,9.194944443999965
3055,683744.2868332979,5092492.798888873,9.188555554999965
3056,683744.5707221869,5092493.527222206,9.186055554999966
3057,683744.9298888539,5092494.222222206,9.191055554999966
3058,683745.3373888539,5092494.904999984,9.192722221999967
3059,683745.7432221869,5092495.590277762,9.187722221999966
3060,683746.1173888539,5092496.285555541,9.199666665999965
3061,683746.498777743,5092496.99944443,9.204388887999965
3062,683746.9407221869,5092497.702777763,9.205222220999964
3063,683747.3818332979,5092498.385833319,9.218555553999964
3064,683747.7948888539,5092499.061944431,9.222166664999964
3065,683748.1290555209,5092499.755555541,9.226888886999964
3066,683748.3857221878,5092500.470277763,9.210222219999963
3067,683748.5765555208,5092501.199722207,9.209388886999964
3068,683748.7179444098,5092501.932499985,9.219111108999964
3069,683748.8090555208,5092502.653611097,9.217722219999965
3070,683748.8740555207,5092503.393333319,9.235499997999964
3071,683748.9201666317,5092504.116944429,9.231888886999965
3072,683748.8804444097,5092504.831388873,9.240777775999964
3073,683748.7621110766,5092505.539722206,9.234111108999965
3074,683748.6209999656,5092506.239722206,9.230222219999964
3075,683748.5037777436,5092506.927499984,9.231055552999964
3076,683748.4687777435,5092507.618333317,9.234388885999964
3077,683748.5298888545,5092508.315833317,9.242444441999965
3078,683748.6471110765,5092509.008888873,9.256888885999965
3079,683748.7726666325,5092509.68555554,9.268277774999964
3080,683748.9090555216,5092510.39055554,9.271611107999965
3081,683749.0584999656,5092511.0858333185,9.285777774999964
3082,683749.1896110766,5092511.780555541,9.299944441999964
3083,683749.2726666327,5092512.479722207,9.318555552999964
3084,683749.3209999657,5092513.190833318,9.329944441999963
3085,683749.3407221877,5092513.902222207,9.347444441999963
3086,683749.3668332987,5092514.626388874,9.356333330999963
3087,683749.3879444097,5092515.371388874,9.361888886999962
3088,683749.3832221878,5092516.092499985,9.363555553999962
3089,683749.3515555208,5092516.8358333185,9.372999997999962
3090,683749.2990555208,5092517.568611097,9.375499997999961
3091,683749.2287777428,5092518.308888875,9.384388886999961
3092,683749.1834999649,5092519.0597222075,9.38522221999996
3093,683749.1548888539,5092519.814444429,9.40299999799996
3094,683749.1746110759,5092520.577777762,9.398555553999959
3095,683749.2243332979,5092521.333333318,9.402166664999958
3096,683749.3059999649,5092522.096111096,9.421055553999958
3097,683749.394055521,5092522.86305554,9.448277775999959
3098,683749.475722188,5092523.633333318,9.45744444299996
3099,683749.556555521,5092524.391666651,9.461611109999959
3100,683749.631833299,5092525.136666651,9.46966666599996
3101,683749.7040555209,5092525.889166651,9.48577777699996
3102,683749.7604444099,5092526.6516666515,9.48938888799996
3103,683749.8365555209,5092527.409722207,9.49688888799996
3104,683749.9484999649,5092528.193333318,9.50716666599996
3105,683750.0548888539,5092528.968333319,9.51605555499996
3106,683750.11294441,5092529.737499986,9.50911111099996
3107,683750.139888854,5092530.49694443,9.514111110999961
3108,683750.132666632,5092531.252777764,9.532166666999961
3109,683750.0918332989,5092532.005277764,9.535499999999962
3110,683750.026833299,5092532.770277764,9.55272222199996
3111,683749.9668332989,5092533.526666652,9.55688888899996
3112,683749.9140555209,5092534.298888874,9.566611110999961
3113,683749.8471110769,5092535.062499985,9.57022222199996
3114,683749.7696110769,5092535.833611096,9.581055554999962
3115,683749.6898888549,5092536.587777764,9.581611110999962
3116,683749.6265555219,5092537.343611097,9.577444443999962
3117,683749.5601666329,5092538.099999986,9.582722221999962
3118,683749.4884999659,5092538.851388874,9.598833332999963
